Image1,Image2,Label
Arc_de_T\right\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006676.jpg,Arc_de_T\back\Jardin des tuileries (Paris).jpg,False
Arc_de_T\front_left\Paris-Arc de Triomphe du Carrousel-108-2017-gje.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel 1890-1900.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 20.jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 17 April 2014.jpg",True
Arc_de_T\front\Arc de triomph du Carrousel.JPG,Arc_de_T\front\Paris arc du carrousel - 1900.jpg,True
Arc_de_T\front_left\Arc de Triomphe du Carrousel.000 - Paris.jpg,"Arc_de_T\front_left\Les Ruines de Paris et de ses Environs 1870-1871, Cent Photographies, Premier Volume. DP161583.jpg",True
Arc_de_T\back\Paris Arc Caroussel PA00085992 01 JPM.JPG,Arc_de_T\front_right\Arc de Triomphe du Carrousel 001.jpg,False
"Arc_de_T\right\Right side view of the Arc de Triomphe du Carrousel, 28 May 2017.jpg",Arc_de_T\front\Arc de Triomphe du Carrousel (31651143492).jpg,False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 1 November 2014.jpg",Arc_de_T\left\Entrée à Vienne - Arc de Triomphe du Carrousel @ Paris (34406096271).jpg,False
Arc_de_T\front_right\Jielbeaumadier arc de triomphe du carrousel est paris 2008.jpg,"Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 004.jpg",False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 12.jpg,Arc_de_T\back\May 2006 in Paris IMG 0571 (162330979).jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris 2006.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 2 August 2015.jpg",True
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 5.jpg,Arc_de_T\front_left\Jardín des Tuileries (París).jpg,False
Arc_de_T\back\May 2006 in Paris IMG 0570 (162330779).jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, 7 October 2012.jpg",False
"Arc_de_T\back\Allée centrale du jardin des Tuileries, Paris 15 July 2006.jpg",Arc_de_T\front\巴黎小凯旋门.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Louvre, Paris 2007.jpg",Arc_de_T\back\The Arch de Triomphe - Paul de Castro.JPG,False
Arc_de_T\front\Arc de Triomphe du Carrousel - Spring 2007.jpg,Arc_de_T\front\Carrousel arc ligne.jpg,True
Arc_de_T\front\Upper part of Arc de triomphe du Carrousel.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris May 2009 003.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Louvre, Paris 2007.jpg","Arc_de_T\front\Jardin des Tuileries, 2012, by night (2).JPG",True
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 19 April 2010 B.jpg",Arc_de_T\back\May 2006 in Paris IMG 0571 (162330979).jpg,False
Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio (1).jpg,"Arc_de_T\back\Looking at the Louvre through the Arc de Triomphe du Carrousel, 18 October 2010.jpg",False
Arc_de_T\front_right\Tourists in Paris.jpg,Arc_de_T\front_right\Arc de Triomphe du Carrousel in 2009 (3385423948).jpg,True
"Arc_de_T\back\People in the Tuileries Gardens, Paris 2014.jpg","Arc_de_T\front_right\Baptiste Guerard, Views of Paris and Venice - Arc de Triomphe du Carrousel, ca. 1860–69.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 26 May 2017.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 7.jpg,True
Arc_de_T\front_left\Carrousel (32579996374).jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 1.jpg,False
Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01b.jpg,Arc_de_T\front\Arc de triomphe du Carrousel Face avant.jpg,False
Arc_de_T\back\Paris Le Louvre-Modifier.jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 14 July 2016 002.jpg",False
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 453.jpg,"Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 004.jpg",False
"Arc_de_T\front\Chateau des Tuileries, côté du carrousel, ca. 1833-39.jpg",Arc_de_T\back\Paris Arc du Carrousel W 01a.jpg,False
Arc_de_T\front_right\Arc de Triomphe du Carrousel 12 June 2006.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel.001 - Paris.jpg,False
Arc_de_T\front\Paris arc du carrousel - 1900.jpg,"Arc_de_T\back\People in the Tuileries Gardens, Paris 2014.jpg",False
Arc_de_T\back\Arc de triomphe du Carrousel du Louvre.JPG,"Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 003.jpg",True
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 17.jpg,Arc_de_T\front_left\法國羅浮宮83.jpg,False
Arc_de_T\front_left\Carrousel (32579996374).jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 4.jpg,False
"Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 001.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 1.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris May 2009 003.jpg",Arc_de_T\front\Arc de Triomphe du Carrousel (27709242844).jpg,False
Arc_de_T\back\FW Arc de Triomphe du Carrousel1.jpg,Arc_de_T\front_left\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006677.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 16 April 2014 001.jpg",Arc_de_T\back\May 2006 in Paris IMG 0570 (162330779).jpg,True
Arc_de_T\front\Arc du Carrousel dans le jardin des tuileries..JPG,"Arc_de_T\back\Arc du Triomphe du Carrousel, ca. 1900–40.jpg",False
Arc_de_T\front\XDSC 7270-arc-de-triomphe-du-Carrousel.jpg,"Arc_de_T\front\Ceiling of room 76, Louvre 25 November 2011 A.jpg",True
Arc_de_T\front_left\Arc de Triomphe du Carrousel - panoramio (4).jpg,Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 802.jpg,True
Arc_de_T\front\Arc du Carrousel - Paris 1980.jpg,Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 019.jpg,False
"Arc_de_T\front_left\Les Ruines de Paris et de ses Environs 1870-1871, Cent Photographies, Premier Volume. DP161583.jpg","Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 13 June 2014.jpg",True
"Arc_de_T\front\Édouard Baldus, Arc de Triomphe du Carrousel, between 1851 and 1870.jpg",Arc_de_T\front_left\Arch of the Carrousel (8183495079).jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 3.jpg,Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - PA00085992 - 028.jpg,True
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 8.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel and Louvre, Paris 8 March 2015.jpg",True
"Arc_de_T\back\Jardin des Tuileries, Paris, France - panoramio (71).jpg",Arc_de_T\right\Relief Traité Presbourg arc Carrousel Paris.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, 5 October 2009.jpg",Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 017.jpg,False
"Arc_de_T\front\De Arc de Triomphe du Carrousel in Parijs, gezien richting Jardin des Tuileries PARIS. Arc de Triomphe du Carrousel. (titel op object), RP-F-F01092-AH.jpg",Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 019.jpg,False
Arc_de_T\front_right\Musée du Louvre (Paris) (3).jpg,Arc_de_T\front\Paris September 2016 IMGL0617 (29535568880).jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 21.jpg,Arc_de_T\front_left\Carrousel vu du Louvre.jpg,False
Arc_de_T\back\Louvre Gate.jpg,Arc_de_T\front_left\Paris December 2012-6.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel and Louvre, Paris 8 March 2015.jpg",Arc_de_T\back\Arc-de triomphe-du-Carroussel.jpg,True
"Arc_de_T\back\Street vendor, Jardin des Tuileries, Paris 23 August 2016.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 24 June 2009.jpg",False
"Arc_de_T\front\Outside the musée du Louvre, Paris 2008.jpg",Arc_de_T\front_left\Paris 75001 Place du Carrousel Arc de Triomphe.jpg,False
Arc_de_T\front_right\Arc de Triomphe du Carrousel (8447717305).jpg,Arc_de_T\front\Arc de triomphe du Carrousel 1.jpg,False
Arc_de_T\back\Jardin des tuileries (Paris).jpg,Arc_de_T\front\Paris Arc de Triomphe du Carrousel - panoramio (2).jpg,False
Arc_de_T\back\PARIS - Arc de Triomphe du Carrousel.jpg,Arc_de_T\front\L'ARC DE TRIOMPHE DU CARROUSEL (32288692303).jpg,False
Arc_de_T\front\Parigi - Arc du Carrousel - panoramio.jpg,Arc_de_T\back\Arc de Triomphe du Carrousel in 2009 (3385434964).jpg,False
"Arc_de_T\front_left\Paris Arc de Triomphe du Carrousel, 8 October 2011.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel, 21 August 2013.jpg",False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 1.jpg,Arc_de_T\back\Arc Triomphe Carrousel - Paris I (FR75) - 2021-05-31 - 2.jpg,True
Arc_de_T\front_right\Paris-Arc de Triomphe du Carrousel-104-2017-gje.jpg,Arc_de_T\front_left\Paris 06 2012 Arc de Triomphe du Carrousel 2944.jpg,False
Arc_de_T\front\Arc de triomphe du carrousel-paris.jpg,Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01a.jpg,False
Arc_de_T\back\Jielbeaumadier arc de triomphe du carrousel ouest paris 2008.jpg,Arc_de_T\front_left\Paris-Arc de Triomphe du Carrousel-106-2017-gje.jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 4.jpg,Arc_de_T\front_right\Carrousel louvre paris.jpg,False
Arc_de_T\left\Entrée à Vienne - Arc de Triomphe du Carrousel @ Paris (34406096271).jpg,Arc_de_T\front\Arc de Triomphe du Carrousel (31651143492).jpg,False
Arc_de_T\back\Paris Jardins du Carrousel E 02a Arc du Carrousel.jpg,Arc_de_T\back\The Arch de Triomphe - Paul de Castro.JPG,True
"Arc_de_T\front_left\Arc de Triomphe du Carrousel and the Pavillon de Flore, Paris 1981.jpg",Arc_de_T\front_left\Arc de Triomphe du Carrousel - panoramio (4).jpg,True
Arc_de_T\front_left\Arc de Triomphe du Carrousel (31179511275).jpg,Arc_de_T\front\Carrousel du louvre.JPG,False
Arc_de_T\front\Arc de triomphe du Carrousel Face avant.jpg,"Arc_de_T\left\Place du Carrousel, Arc de triomphe du Carrousel, Paris 10 July 2010.jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 25 April 2012.jpg",Arc_de_T\front_left\Arc de Triomphe du Carrousel in 2014 (14763695879).jpg,True
"Arc_de_T\back\France - Paris, Arc de Triomphe du Carrousel, 21 August 2015 - panoramio.jpg","Arc_de_T\back\Back view of the Arc de Triomphe du Carrousel, Paris 1981.jpg",True
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 454.jpg,Arc_de_T\back\Paris - Palais du Louvre - PA00085992 - 685.jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel (36372057974).jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, 16 August 2008.jpg",False
"Arc_de_T\front\Paris, July 1974 - Arc de Triomphe du Carrousel 03.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 14.jpg,True
Arc_de_T\front\Paris Arc de Triomphe du Carrousel - panoramio (2).jpg,Arc_de_T\back\Musée du Louvre - Arc de Triomphe du Carrousel.jpg,False
Arc_de_T\back\PARIS - Arc de Triomphe du Carrousel.jpg,Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 1.jpg,True
Arc_de_T\front\2021-07-17 12-18-23 Louvre-Paris.jpg,"Arc_de_T\front\L'arc fait la roue, Paris 1 mai 2016.jpg",True
Arc_de_T\back\Paris Jardins du Carrousel E 02a Arc du Carrousel.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel (46819412131).jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 17 April 2014.jpg",True
Arc_de_T\front_right\Paris 75001 Place du Carrousel towards Pavillon de Marsan 01.jpg,"Arc_de_T\back\Testard, Aspect général de Paris 2, 1860.jpg",False
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 16 April 2014 002.jpg",Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio.jpg,False
Arc_de_T\back\Arc Triomphe Carrousel - Paris I (FR75) - 2021-05-31 - 3.jpg,Arc_de_T\back\Carrusel del Louvre - París (4757352447).jpg,True
"Arc_de_T\front\Édouard Baldus, Arc du Carrousel (No. 15) - Getty Museum.jpg",Arc_de_T\front_right\The Arc de Triomphe du Carrousel - panoramio.jpg,False
Arc_de_T\front\Arc de Triomphe Carrousel (5987334808).jpg,Arc_de_T\front\Paris 20080801 - Arc de Triomphe du Carrousel.jpg,True
"Arc_de_T\front\Arc de Triomphe du Carrousel as seen from the east, Paris 16 April 2014.jpg",Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 001.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris October 11, 2008.jpg","Arc_de_T\back\The Arch from the Jardin des Tuileries, Paris 23 August 2016.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel as seen from the east, Paris 16 April 2014.jpg","Arc_de_T\front\Chateau des Tuileries, côté du carrousel, ca. 1833-39 II.jpg",True
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris October 2011.jpg",Arc_de_T\front_left\Concorde - Sun thru Arch.jpg,False
Arc_de_T\front_left\Paris-Arc de Triomphe du Carrousel-106-2017-gje.jpg,Arc_de_T\back\Musée du Louvre-7809021 (52094162034).jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 21.jpg,Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 002.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris, France - panoramio (28).jpg",Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 001.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 10 June 2013.jpg",Arc_de_T\front_left\Louvre Rudloff 16.JPG,False
Arc_de_T\front_right\Arco del Triunfo del Carrusel.JPG,"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 19 April 2010.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, 1831.jpg",Arc_de_T\front_left\Paris - Arc de triomphe du Carrousel - 002.jpg,False
Arc_de_T\front\Arc du Triomphe du Carrousel (27671887384).jpg,Arc_de_T\back\Paris - Louvre 1.jpg,False
Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 019.jpg,"Arc_de_T\back\Large round basin of Jardin des Tuileries, June 2010.jpg",False
"Arc_de_T\front\Paris, le plan deau autour de la pyramide avec lArc de triomphe du Carrousel au loin et la statue équestre de Louis XIV.jpg",Arc_de_T\back\Musée du Louvre-7809021 (52094162034).jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel - Spring 2007.jpg,"Arc_de_T\front\De Arc de Triomphe du Carrousel in Parijs, gezien richting Jardin des Tuileries PARIS. Arc de Triomphe du Carrousel. (titel op object), RP-F-F01092-AH.jpg",True
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris May 2014.jpg",Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 038.jpg,False
"Arc_de_T\right\Right side view of the Arc de Triomphe du Carrousel, 28 May 2017.jpg",Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 040.jpg,True
"Arc_de_T\front\L'arc fait la roue, Paris 1 mai 2016.jpg",Arc_de_T\front_right\Revuesousl'empire.JPG,False
Arc_de_T\back\Paris (48383871527).jpg,Arc_de_T\front\Outside the Musee du Louvre (2668069166).jpg,False
Arc_de_T\front_right\Arc de Triomphe du Carrousel 01.jpg,"Arc_de_T\front\Paris, July 1974 - Arc de Triomphe du Carrousel 03.jpg",False
Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 804.jpg,Arc_de_T\back\FW Arc de Triomphe du Carrousel1.jpg,False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 7.jpg,Arc_de_T\front\Paris 20080801 - Arc de Triomphe du Carrousel.jpg,True
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 13 June 2014.jpg",Arc_de_T\front_right\Pierre Puget et l'arc de triomphe du Carrousel.jpg,False
Arc_de_T\front_left\Arc de triomphe du carrousel in Paris France.jpg,Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio (1).jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris May 2009 001.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 11.jpg,False
Arc_de_T\front\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 003.jpg,"Arc_de_T\back\Arc du Triomphe du Carrousel, ca. 1900–40.jpg",False
Arc_de_T\front\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 003.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel.000 - Paris.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 20.jpg,Arc_de_T\front_left\From Louvre to the Eiffel Tower.jpg,False
Arc_de_T\front_right\Louvre Museum and Arc de Triomph.JPG,"Arc_de_T\front\Arc de triomphe du Carrousel at night, Paris November 2014.jpg",False
"Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 003.jpg","Arc_de_T\front_left\Arc de Triomphe du Carrousel, 19 June 2009.jpg",False
Arc_de_T\front_left\Paris December 2012-6.jpg,"Arc_de_T\back\Jardin des Tuileries, Paris, France - panoramio (71).jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, 16 August 2008.jpg",Arc_de_T\front\Arc de triomphe du carrousel-paris.jpg,True
Arc_de_T\back\Concorde - Arch.jpg,Arc_de_T\back\Arc Triomphe Carrousel - Paris I (FR75) - 2021-05-31 - 1.jpg,True
Arc_de_T\front_left\Carrousel (32579996374).jpg,"Arc_de_T\front_right\Arc de Triomphe du Carrousel, 5 October 2009.jpg",False
"Arc_de_T\front\Édouard Baldus, Arc de Triomphe du Carrousel, between 1851 and 1870.jpg",Arc_de_T\front\Arc de Triomphe du Carrousel (30294227115).jpg,True
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 12.jpg,"Arc_de_T\front\France, Paris, l'emplacement de la pyramide inversée, l'arc de triomphe du Carrousel en arrière, et le Pavillon de Marsan à droite.jpg",True
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 2.jpg,Arc_de_T\back\May 2006 in Paris IMG 0570 (162330779).jpg,True
Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 017.jpg,Arc_de_T\back\Pyramide du Louvre and Arc de Triomphe du Carrousel.jpg,False
Arc_de_T\back\Paris Arc du Carrousel W 01a.jpg,Arc_de_T\front\Parigi - Arc du Carrousel - panoramio.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 5 February 2019.jpg","Arc_de_T\back\Street vendor, Jardin des Tuileries, Paris 23 August 2016.jpg",False
"Arc_de_T\front_left\Achille Quinet, Arc du Carrousel, c. 1870.jpg",Arc_de_T\front_right\Jielbeaumadier arc de triomphe du carrousel est paris 2008.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 6 September 2008.jpg",Arc_de_T\front\AdTdC2007.jpg,True
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 16 April 2014.jpg",Arc_de_T\front\Arc de triomphe du carrousel-paris.jpg,False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 2.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel (31179511275).jpg,False
Arc_de_T\front_left\Paris l'Arc de triomphe du Carousel.jpg,Arc_de_T\back\Musée du Louvre - arc de triomphe du Carrousel (Paris) (2).jpg,False
Arc_de_T\front\AdTdC2007.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel and Louvre, Paris 8 March 2015.jpg",False
"Arc_de_T\back\P1080420 France, Paris, façade ouest de l'Arc de Triomphe du Carrousel et le Louvre, vus du jardin des Tuileries (5629162727).jpg",Arc_de_T\front\État actuel de la place du Carrousel.jpg,False
Arc_de_T\front_left\Arco de Triunfo del Carrousel (14607100596).jpg,Arc_de_T\front_right\Arc de Triomphe du Carrousel in 2009 (3385423948).jpg,False
Arc_de_T\back\Paris - Palais du Louvre - PA00085992 - 685.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel.003 - Paris.jpg,False
Arc_de_T\back\Paris (48383871527).jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, Louvre, Paris 2007.jpg",False
Arc_de_T\back\Louvre palais 5.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel, 21 August 2013.jpg",True
Arc_de_T\front\Arc de Triomphe du Carrousel-Paris356.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 5.jpg,True
Arc_de_T\front_left\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006677.jpg,Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 5.jpg,False
Arc_de_T\front\Carrousel du louvre.JPG,"Arc_de_T\front_left\Les Ruines de Paris et de ses Environs 1870-1871, Cent Photographies, Premier Volume. DP161583.jpg",False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 11.jpg,Arc_de_T\front_left\Paris - Arc de triomphe du Carrousel - 002.jpg,False
Arc_de_T\front_left\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006677.jpg,"Arc_de_T\front\France, Paris, l'emplacement de la pyramide inversée, l'arc de triomphe du Carrousel en arrière, et le Pavillon de Marsan à droite.jpg",False
Arc_de_T\front_left\Arc de Triomphe du Carrousel (31179511275).jpg,Arc_de_T\back\Arc de triomphe du Carrousel du Louvre.JPG,False
Arc_de_T\back\Paris Louvre Arc du Triomphe du Caroussel 1.jpg,Arc_de_T\front_left\Arco de Triunfo del Carrousel (14607100596).jpg,False
Arc_de_T\back\Paris Arc de Triomphe du Carrousel - 1912.jpg,Arc_de_T\front_left\Arco de Triunfo del Carrousel (14607100596).jpg,False
Arc_de_T\back\Arc-de triomphe-du-Carroussel.jpg,Arc_de_T\right\Arc de triomphe du Carrousel - Ensemble - Paris 01 - Médiathèque de l'architecture et du patrimoine - APMH00037637.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris October 2011.jpg",Arc_de_T\front_right\Paris - Arc de triomphe du Carrousel (31064654990).jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 13.jpg,Arc_de_T\front\XDSC 7270-arc-de-triomphe-du-Carrousel.jpg,True
Arc_de_T\back\Paris Arc du Carrousel W 01a.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel.000 - Paris.jpg,False
Arc_de_T\front_left\Paris - Arc de triomphe du Carrousel (31434422705).jpg,Arc_de_T\front\Paris 75001 Arc de Triomphe du Carrousel z.jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel in 2013.02.jpg,Arc_de_T\front\Paris December 2012-4.jpg,False
Arc_de_T\front\L'ARC DE TRIOMPHE DU CARROUSEL (32288692303).jpg,Arc_de_T\back\Arc Triomphe Carrousel - Paris I (FR75) - 2021-05-31 - 2.jpg,False
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 458.jpg,Arc_de_T\back\Arc de triomphe du Carrousel du Louvre.JPG,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, 16 August 2008.jpg",Arc_de_T\front_left\Arc de Triomphe du Carrousel (49630554346).jpg,False
Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 652.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel 9 November 2009.jpg,True
Arc_de_T\front\Arc du Carrousel dans le jardin des tuileries..JPG,Arc_de_T\back\Pyramide du Louvre and Arc de Triomphe du Carrousel.jpg,False
"Arc_de_T\back\People in the Tuileries Gardens, Paris 2014.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel, Paris, France - panoramio (28).jpg",True
Arc_de_T\left\Entry to Vienna Deseine Arc du Carrousel.jpg,"Arc_de_T\back\Arc du Triomphe du Carrousel, ca. 1900–40.jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 13 June 2014.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 24 June 2009.jpg",False
Arc_de_T\front_left\Carrousel du Louvre.jpg,"Arc_de_T\front\Arc de Triomphe, du Carrousel, Paris, France-LCCN2001698548.jpg",False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 10.jpg,Arc_de_T\front_left\PA00085992 carrousel du louvre.jpg,False
Arc_de_T\front\L' Arc de Triomphe du Carrousel.jpg,Arc_de_T\front_left\Carrousel du Louvre.jpg,False
Arc_de_T\right\Arc de triomphe du Carrousel - Ensemble - Paris 01 - Médiathèque de l'architecture et du patrimoine - APMH00037637.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 4.jpg,False
Arc_de_T\front_right\The Arc de Triomphe du Carrousel - panoramio.jpg,"Arc_de_T\front\P1080423 France, Paris, la façade est de l'Arc de Triomphe du Carrousel construit sous Napoléon Bonaparte (5629742896).jpg",False
Arc_de_T\front\AdT du Carrousel.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel - Spring 2007.jpg,True
Arc_de_T\front_left\Louvre Rudloff 16.JPG,Arc_de_T\front\2021-07-17 12-18-23 Louvre-Paris.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, 16 August 2008.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 6 September 2008.jpg",True
Arc_de_T\back\Paris 20130809 - Arc de Triomphe du Carrousel.jpg,"Arc_de_T\front\P1080423 France, Paris, la façade est de l'Arc de Triomphe du Carrousel construit sous Napoléon Bonaparte (5629742896).jpg",False
Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio.jpg,Arc_de_T\front_left\From Louvre to the Eiffel Tower.jpg,False
Arc_de_T\front_left\Арка на площади Каррузель (Place du Carrousel) - panoramio.jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 3 August 2020.jpg",False
Arc_de_T\front\Paris 20080801 - Arc de Triomphe du Carrousel.jpg,"Arc_de_T\front_left\Les Ruines de Paris et de ses Environs 1870-1871, Cent Photographies, Premier Volume. DP161583.jpg",False
Arc_de_T\front\Capitulation Ulm Arc Triomphe Carrousel façade est Paris 1.jpg,"Arc_de_T\front_left\Paris Arc de Triomphe du Carrousel, 8 October 2011.jpg",False
"Arc_de_T\front\Ceiling of room 76, Louvre 25 November 2011 A.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 10 June 2013.jpg",True
"Arc_de_T\left\Paris, Arc de Triomphe du Carrousel, 22 July 2008.jpg",Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 019.jpg,False
